symbol,putCall,description,exchangeName,bid,ask,last,mark,bidSize,askSize,bidAskSize,lastSize,highPrice,lowPrice,openPrice,closePrice,totalVolume,tradeDate,tradeTimeInLong,quoteTimeInLong,netChange,volatility,delta,gamma,theta,vega,rho,openInterest,timeValue,theoreticalOptionValue,theoreticalVolatility,optionDeliverablesList,strikePrice,expirationDate,daysToExpiration,expirationType,lastTradingDay,multiplier,settlementType,deliverableNote,isIndexOption,percentChange,markChange,markPercentChange,inTheMoney,mini,nonStandard
SPY_081420P319,PUT,SPY Aug 14 2020 319 Put (Weekly),OPR,4.83,4.88,5.03,4.86,114,76,114X76,0,5.03,3.86,0.0,4.2,96,,1595966294856,1595967299948,0.83,20.676,-0.433,0.027,-0.167,0.28,-0.071,2298,5.03,4.855,29.0,,319.0,1597435200000,17,S,1597449600000,100.0, ,,,19.76,0.66,15.6,False,False,False
SPY_081420P320,PUT,SPY Aug 14 2020 320 Put (Weekly),OPR,5.18,5.23,5.22,5.21,80,66,80X66,0,5.37,4.15,0.0,4.49,1186,,1595967279957,1595967299908,0.73,20.27,-0.459,0.027,-0.166,0.283,-0.075,2489,5.22,5.205,29.0,,320.0,1597435200000,17,S,1597449600000,100.0, ,,,16.13,0.71,15.8,False,False,False
SPY_081420P321,PUT,SPY Aug 14 2020 321 Put (Weekly),OPR,5.55,5.6,5.63,5.57,79,61,79X61,0,5.8,4.47,0.0,4.82,786,,1595966997130,1595967299931,0.81,19.843,-0.487,0.028,-0.164,0.284,-0.08,1106,5.63,5.575,29.0,,321.0,1597435200000,17,S,1597449600000,100.0, ,,,16.93,0.76,15.78,False,False,False
SPY_081420P322,PUT,SPY Aug 14 2020 322 Put (Weekly),OPR,5.94,6.0,6.0,5.97,50,61,50X61,0,6.15,4.83,0.0,5.16,549,,1595966373066,1595967299835,0.85,19.406,-0.516,0.029,-0.161,0.284,-0.085,1372,5.17,5.97,29.0,,322.0,1597435200000,17,S,1597449600000,100.0, ,,,16.39,0.81,15.81,True,False,False
SPY_081420P323,PUT,SPY Aug 14 2020 323 Put (Weekly),OPR,6.37,6.43,6.43,6.4,50,56,50X56,0,6.64,5.17,0.0,5.53,579,,1595966431992,1595967299835,0.9,18.99,-0.546,0.029,-0.157,0.282,-0.09,1030,4.6,6.4,29.0,,323.0,1597435200000,17,S,1597449600000,100.0, ,,,16.38,0.87,15.84,True,False,False
SPY_081420P324,PUT,SPY Aug 14 2020 324 Put (Weekly),OPR,6.83,6.89,6.99,6.86,40,56,40X56,0,6.99,5.67,0.0,5.93,870,,1595965921544,1595967299931,1.06,18.569,-0.577,0.03,-0.152,0.279,-0.095,2340,4.16,6.86,29.0,,324.0,1597435200000,17,S,1597449600000,100.0, ,,,17.97,0.93,15.78,True,False,False
SPY_081420P325,PUT,SPY Aug 14 2020 325 Put (Weekly),OPR,7.32,7.38,7.39,7.35,40,70,40X70,0,7.39,6.0,0.0,6.36,253,,1595965800170,1595967299931,1.03,18.139,-0.609,0.03,-0.147,0.274,-0.1,873,3.56,7.35,29.0,,325.0,1597435200000,17,S,1597449600000,100.0, ,,,16.28,0.99,15.65,True,False,False
SPY_081420P326,PUT,SPY Aug 14 2020 326 Put (Weekly),OPR,7.85,7.92,7.71,7.89,33,50,33X50,0,7.71,6.91,0.0,6.83,53,,1595965484188,1595967299893,0.88,17.75,-0.641,0.029,-0.141,0.266,-0.105,850,2.88,7.885,29.0,,326.0,1597435200000,17,S,1597449600000,100.0, ,,,12.96,1.06,15.52,True,False,False
SPY_081720P317,PUT,SPY Aug 17 2020 317 Put (Weekly),OPR,4.5,4.55,3.7,4.53,112,60,112X60,0,3.7,3.7,0.0,3.94,1,,1595960084683,1595967299932,-0.24,20.848,-0.389,0.024,-0.152,0.295,-0.074,909,3.7,4.525,29.0,,317.0,1597694400000,20,S,1597708800000,100.0, ,,,-6.09,0.58,14.85,False,False,False
SPY_081720P318,PUT,SPY Aug 17 2020 318 Put (Weekly),OPR,4.81,4.85,4.86,4.83,76,55,76X55,0,5.0,3.9,0.0,4.2,29,,1595966406875,1595967299948,0.66,20.462,-0.412,0.025,-0.152,0.3,-0.079,481,4.86,4.83,29.0,,318.0,1597694400000,20,S,1597708800000,100.0, ,,,15.71,0.63,15.0,False,False,False
SPY_081720P319,PUT,SPY Aug 17 2020 319 Put (Weekly),OPR,5.13,5.18,5.12,5.15,75,110,75X110,0,5.12,4.37,0.0,4.48,11,,1595966381299,1595967299932,0.64,20.069,-0.436,0.025,-0.151,0.303,-0.084,150,5.12,5.155,29.0,,319.0,1597694400000,20,S,1597708800000,100.0, ,,,14.29,0.67,15.07,False,False,False
SPY_081720P320,PUT,SPY Aug 17 2020 320 Put (Weekly),OPR,5.47,5.52,5.63,5.49,102,50,102X50,0,5.63,4.46,0.0,4.78,205,,1595966042326,1595967299948,0.86,19.649,-0.461,0.026,-0.15,0.306,-0.088,795,5.63,5.495,29.0,,320.0,1597694400000,20,S,1597708800000,100.0, ,,,17.91,0.72,15.08,False,False,False
SPY_081720P321,PUT,SPY Aug 17 2020 321 Put (Weekly),OPR,5.84,5.89,6.01,5.87,93,55,93X55,0,6.1,4.96,0.0,5.09,25,,1595966652049,1595967299948,0.92,19.245,-0.488,0.027,-0.148,0.307,-0.094,446,6.01,5.865,29.0,,321.0,1597694400000,20,S,1597708800000,100.0, ,,,17.96,0.77,15.11,False,False,False
SPY_081720P322,PUT,SPY Aug 17 2020 322 Put (Weekly),OPR,6.24,6.29,6.37,6.27,74,55,74X55,0,6.37,5.34,0.0,5.44,252,,1595966042326,1595967299949,0.93,18.854,-0.515,0.027,-0.145,0.307,-0.099,1047,5.54,6.265,29.0,,322.0,1597694400000,20,S,1597708800000,100.0, ,,,17.1,0.82,15.17,True,False,False
SPY_081720P323,PUT,SPY Aug 17 2020 323 Put (Weekly),OPR,6.64,6.72,6.45,6.68,65,50,65X50,0,6.52,5.45,0.0,5.81,30,,1595965620681,1595967299891,0.64,18.419,-0.544,0.028,-0.142,0.305,-0.104,542,4.62,6.68,29.0,,323.0,1597694400000,20,S,1597708800000,100.0, ,,,11.02,0.87,14.97,True,False,False
SPY_081720P324,PUT,SPY Aug 17 2020 324 Put (Weekly),OPR,7.1,7.17,6.71,7.14,50,50,50X50,0,6.72,5.88,0.0,6.21,2036,,1595964827466,1595967299905,0.5,18.019,-0.574,0.028,-0.138,0.302,-0.11,139,3.88,7.135,29.0,,324.0,1597694400000,20,S,1597708800000,100.0, ,,,8.1,0.93,14.94,True,False,False
SPY_081720P325,PUT,SPY Aug 17 2020 325 Put (Weekly),OPR,7.58,7.66,7.32,7.62,50,117,50X117,0,7.34,6.28,0.0,6.63,34,,1595965614269,1595967299773,0.69,17.615,-0.604,0.028,-0.133,0.296,-0.116,885,3.49,7.62,29.0,,325.0,1597694400000,20,S,1597708800000,100.0, ,,,10.45,0.99,14.97,True,False,False
SPY_081720P326,PUT,SPY Aug 17 2020 326 Put (Weekly),OPR,8.1,8.18,7.54,8.14,50,50,50X50,0,7.54,7.54,0.0,7.09,1,,1595964760574,1595967299835,0.45,17.22,-0.635,0.028,-0.128,0.289,-0.122,215,2.71,8.14,29.0,,326.0,1597694400000,20,S,1597708800000,100.0, ,,,6.38,1.05,14.85,True,False,False
SPY_081920P317,PUT,SPY Aug 19 2020 317 Put (Weekly),OPR,4.9,4.95,5.02,4.93,134,110,134X110,0,5.02,4.37,0.0,4.32,50,,1595965820757,1595967299949,0.7,21.175,-0.395,0.023,-0.149,0.31,-0.083,194,5.02,4.925,29.0,,317.0,1597867200000,22,S,1597881600000,100.0, ,,,16.34,0.61,14.14,False,False,False
SPY_081920P318,PUT,SPY Aug 19 2020 318 Put (Weekly),OPR,5.21,5.25,5.24,5.23,81,50,81X50,0,5.24,4.48,0.0,4.57,94,,1595967018824,1595967299949,0.67,20.786,-0.417,0.023,-0.148,0.314,-0.088,166,5.24,5.23,29.0,,318.0,1597867200000,22,S,1597881600000,100.0, ,,,14.54,0.66,14.32,False,False,False
SPY_081920P319,PUT,SPY Aug 19 2020 319 Put (Weekly),OPR,5.53,5.58,5.61,5.56,80,110,80X110,0,5.61,4.55,0.0,4.86,194,,1595966368793,1595967299843,0.75,20.395,-0.439,0.024,-0.147,0.318,-0.092,416,5.61,5.555,29.0,,319.0,1597867200000,22,S,1597881600000,100.0, ,,,15.55,0.7,14.42,False,False,False
SPY_081920P320,PUT,SPY Aug 19 2020 320 Put (Weekly),OPR,5.87,5.92,5.99,5.9,86,50,86X50,0,5.99,4.89,0.0,5.16,113,,1595965836729,1595967299842,0.83,19.982,-0.463,0.025,-0.146,0.32,-0.097,647,5.99,5.895,29.0,,320.0,1597867200000,22,S,1597881600000,100.0, ,,,16.2,0.74,14.35,False,False,False
SPY_081920P321,PUT,SPY Aug 19 2020 321 Put (Weekly),OPR,6.24,6.29,6.0,6.27,78,28,78X28,0,6.0,5.66,0.0,5.47,4,,1595965598104,1595967299949,0.53,19.59,-0.488,0.025,-0.144,0.321,-0.103,297,6.0,6.265,29.0,,321.0,1597867200000,22,S,1597881600000,100.0, ,,,9.69,0.8,14.53,False,False,False
SPY_081920P322,PUT,SPY Aug 19 2020 322 Put (Weekly),OPR,6.63,6.69,6.56,6.66,78,155,78X155,0,6.56,5.58,0.0,5.81,6,,1595965737346,1595967299949,0.75,19.198,-0.514,0.026,-0.142,0.321,-0.108,106,5.73,6.66,29.0,,322.0,1597867200000,22,S,1597881600000,100.0, ,,,12.91,0.85,14.63,True,False,False
SPY_081920P323,PUT,SPY Aug 19 2020 323 Put (Weekly),OPR,7.03,7.1,7.21,7.07,40,40,40X40,0,7.21,5.88,0.0,6.18,31,,1595966351822,1595967299891,1.03,18.755,-0.541,0.026,-0.138,0.32,-0.114,313,5.38,7.065,29.0,,323.0,1597867200000,22,S,1597881600000,100.0, ,,,16.67,0.89,14.32,True,False,False
SPY_081920P324,PUT,SPY Aug 19 2020 324 Put (Weekly),OPR,7.47,7.54,6.31,7.51,65,40,65X40,0,7.25,6.31,0.0,6.57,216,,1595959631687,1595967299891,-0.26,18.335,-0.569,0.027,-0.135,0.317,-0.12,63,3.48,7.505,29.0,,324.0,1597867200000,22,S,1597881600000,100.0, ,,,-3.96,0.93,14.23,True,False,False
SPY_081920P325,PUT,SPY Aug 19 2020 325 Put (Weekly),OPR,7.94,8.02,7.2,7.98,64,40,64X40,0,7.2,6.99,0.0,6.99,2,,1595963544322,1595967299891,0.21,17.932,-0.597,0.027,-0.13,0.312,-0.126,384,3.37,7.98,29.0,,325.0,1597867200000,22,S,1597881600000,100.0, ,,,3.0,0.99,14.15,True,False,False
SPY_081920P326,PUT,SPY Aug 19 2020 326 Put (Weekly),OPR,8.45,8.52,7.16,8.49,30,30,30X30,0,7.16,7.16,0.0,7.44,10,,1595950950286,1595967299891,-0.28,17.528,-0.627,0.027,-0.125,0.305,-0.132,210,2.33,8.485,29.0,,326.0,1597867200000,22,S,1597881600000,100.0, ,,,-3.78,1.04,14.03,True,False,False
SPY_082120P317,PUT,SPY Aug 21 2020 317 Put,OPR,5.3,5.33,5.39,5.32,143,76,143X76,0,5.5,4.39,0.0,4.69,1720,,1595966394906,1595967299932,0.7,21.478,-0.4,0.021,-0.145,0.324,-0.092,9238,5.39,5.315,29.0,,317.0,1598040000000,24,R,1598054400000,100.0, ,,,14.93,0.62,13.33,False,False,False
SPY_082120P318,PUT,SPY Aug 21 2020 318 Put,OPR,5.61,5.63,5.69,5.62,10,10,10X10,0,5.82,4.65,0.0,4.95,7312,,1595966986516,1595967299875,0.74,21.089,-0.42,0.022,-0.145,0.328,-0.096,11598,5.69,5.62,29.0,,318.0,1598040000000,24,R,1598054400000,100.0, ,,,14.95,0.67,13.54,False,False,False
SPY_082120P319,PUT,SPY Aug 21 2020 319 Put,OPR,5.93,5.96,6.0,5.95,50,50,50X50,0,6.14,4.9,0.0,5.24,1198,,1595966931135,1595967299889,0.76,20.7,-0.442,0.023,-0.144,0.332,-0.101,6703,6.0,5.945,29.0,,319.0,1598040000000,24,R,1598054400000,100.0, ,,,14.61,0.71,13.56,False,False,False
SPY_082120P320,PUT,SPY Aug 21 2020 320 Put,OPR,6.27,6.3,6.2,6.29,81,50,81X50,0,6.52,5.19,0.0,5.53,8807,,1595967200738,1595967299931,0.67,20.294,-0.465,0.023,-0.142,0.334,-0.107,53278,6.2,6.285,29.0,,320.0,1598040000000,24,R,1598054400000,100.0, ,,,12.01,0.75,13.55,False,False,False
SPY_082120P321,PUT,SPY Aug 21 2020 321 Put,OPR,6.64,6.66,6.52,6.65,1,10,1X10,0,6.91,5.55,0.0,5.86,1953,,1595967241227,1595967299976,0.67,19.896,-0.488,0.024,-0.14,0.335,-0.112,6882,6.52,6.65,29.0,,321.0,1598040000000,24,R,1598054400000,100.0, ,,,11.36,0.79,13.58,False,False,False
SPY_082120P322,PUT,SPY Aug 21 2020 322 Put,OPR,7.02,7.05,7.03,7.04,10,10,10X10,0,7.29,5.85,0.0,6.2,3761,,1595967281390,1595967299810,0.83,19.488,-0.513,0.024,-0.138,0.335,-0.118,12077,6.2,7.035,29.0,,322.0,1598040000000,24,R,1598054400000,100.0, ,,,13.48,0.84,13.56,True,False,False
SPY_082120P323,PUT,SPY Aug 21 2020 323 Put,OPR,7.42,7.46,7.46,7.44,76,25,76X25,0,7.7,6.18,0.0,6.56,4149,,1595967297781,1595967299976,0.9,19.066,-0.538,0.025,-0.135,0.333,-0.124,4426,5.63,7.44,29.0,,323.0,1598040000000,24,R,1598054400000,100.0, ,,,13.72,0.88,13.41,True,False,False
SPY_082120P324,PUT,SPY Aug 21 2020 324 Put,OPR,7.86,7.9,7.75,7.88,50,25,50X25,0,7.97,6.62,0.0,6.95,1897,,1595967263979,1595967299976,0.8,18.671,-0.564,0.025,-0.132,0.331,-0.13,3448,4.92,7.88,29.0,,324.0,1598040000000,24,R,1598054400000,100.0, ,,,11.55,0.93,13.42,True,False,False
SPY_082120P325,PUT,SPY Aug 21 2020 325 Put,OPR,8.32,8.37,8.48,8.34,40,46,40X46,0,8.59,6.97,0.0,7.36,2652,,1595966659343,1595967299889,1.12,18.268,-0.592,0.025,-0.128,0.326,-0.136,6724,4.65,8.345,29.0,,325.0,1598040000000,24,R,1598054400000,100.0, ,,,15.25,0.99,13.41,True,False,False
SPY_082120P326,PUT,SPY Aug 21 2020 326 Put,OPR,8.82,8.86,8.68,8.84,40,25,40X25,0,9.14,7.5,0.0,7.8,874,,1595967211873,1595967299889,0.88,17.868,-0.619,0.025,-0.123,0.32,-0.142,4213,3.85,8.84,29.0,,326.0,1598040000000,24,R,1598054400000,100.0, ,,,11.31,1.04,13.36,True,False,False
SPY_082420P317,PUT,SPY Aug 24 2020 317 Put (Weekly),OPR,5.56,5.61,5.51,5.59,79,20,79X20,0,5.51,4.95,0.0,4.95,62,,1595965447017,1595967299976,0.56,21.029,-0.403,0.021,-0.135,0.344,-0.104,76,5.51,5.585,29.0,,317.0,1598299200000,27,S,1598313600000,100.0, ,,,11.43,0.64,12.94,False,False,False
SPY_082420P318,PUT,SPY Aug 24 2020 318 Put (Weekly),OPR,5.86,5.92,5.8,5.89,103,97,103X97,0,5.8,4.96,0.0,5.22,34,,1595965627119,1595967299843,0.58,20.649,-0.423,0.021,-0.135,0.348,-0.109,19,5.8,5.89,29.0,,318.0,1598299200000,27,S,1598313600000,100.0, ,,,11.22,0.67,12.94,False,False,False
SPY_082420P319,PUT,SPY Aug 24 2020 319 Put (Weekly),OPR,6.19,6.25,6.36,6.22,76,196,76X196,0,6.36,5.26,0.0,5.49,179,,1595965864580,1595967299951,0.87,20.287,-0.444,0.022,-0.134,0.351,-0.114,75,6.36,6.22,29.0,,319.0,1598299200000,27,S,1598313600000,100.0, ,,,15.74,0.73,13.19,False,False,False
SPY_082420P320,PUT,SPY Aug 24 2020 320 Put (Weekly),OPR,6.53,6.59,6.63,6.56,75,138,75X138,0,6.65,5.54,0.0,5.8,57,,1595966841851,1595967299951,0.83,19.896,-0.466,0.022,-0.132,0.353,-0.12,269,6.63,6.56,29.0,,320.0,1598299200000,27,S,1598313600000,100.0, ,,,14.31,0.76,13.1,False,False,False
SPY_082420P321,PUT,SPY Aug 24 2020 321 Put (Weekly),OPR,6.89,6.95,6.64,6.92,75,56,75X56,0,6.77,5.86,0.0,6.12,70,,1595965610919,1595967299951,0.52,19.501,-0.489,0.023,-0.131,0.354,-0.126,53,6.64,6.92,29.0,,321.0,1598299200000,27,S,1598313600000,100.0, ,,,8.5,0.8,13.07,False,False,False
SPY_082420P322,PUT,SPY Aug 24 2020 322 Put (Weekly),OPR,7.27,7.34,7.27,7.31,111,110,111X110,0,7.38,6.1,0.0,6.46,126,,1595965775942,1595967299853,0.81,19.113,-0.513,0.023,-0.129,0.354,-0.132,213,6.44,7.305,29.0,,322.0,1598299200000,27,S,1598313600000,100.0, ,,,12.54,0.84,13.08,True,False,False
SPY_082420P323,PUT,SPY Aug 24 2020 323 Put (Weekly),OPR,7.68,7.75,7.37,7.72,17,40,17X40,0,7.37,6.62,0.0,6.82,38,,1595964935664,1595967299891,0.55,18.728,-0.537,0.024,-0.126,0.353,-0.138,103,5.54,7.715,29.0,,323.0,1598299200000,27,S,1598313600000,100.0, ,,,7.99,0.89,13.04,True,False,False
SPY_082420P324,PUT,SPY Aug 24 2020 324 Put (Weekly),OPR,8.11,8.19,7.4,8.15,40,56,40X56,0,7.4,6.92,0.0,7.21,15,,1595963358820,1595967299891,0.19,18.342,-0.562,0.024,-0.123,0.35,-0.145,194,4.57,8.15,29.0,,324.0,1598299200000,27,S,1598313600000,100.0, ,,,2.6,0.94,13.0,True,False,False
SPY_082420P325,PUT,SPY Aug 24 2020 325 Put (Weekly),OPR,8.56,8.65,7.34,8.61,56,56,56X56,0,8.45,7.34,0.0,7.62,22,,1595960041390,1595967299891,-0.28,17.938,-0.588,0.024,-0.119,0.346,-0.152,177,3.51,8.605,29.0,,325.0,1598299200000,27,S,1598313600000,100.0, ,,,-3.71,0.98,12.89,True,False,False
SPY_082420P326,PUT,SPY Aug 24 2020 326 Put (Weekly),OPR,9.05,9.13,8.15,9.09,55,40,55X40,0,8.65,8.15,0.0,8.06,3,,1595962987699,1595967299891,0.09,17.541,-0.615,0.024,-0.115,0.339,-0.159,178,3.32,9.09,29.0,,326.0,1598299200000,27,S,1598313600000,100.0, ,,,1.15,1.03,12.81,True,False,False
SPY_082620P317,PUT,SPY Aug 26 2020 317 Put (Weekly),OPR,5.94,6.0,5.58,5.97,50,20,50X20,0,5.58,5.14,0.0,5.33,78,,1595963929192,1595967299892,0.25,21.361,-0.407,0.02,-0.133,0.357,-0.112,8,5.58,5.97,29.0,,317.0,1598472000000,29,S,1598486400000,100.0, ,,,4.69,0.64,12.01,False,False,False
SPY_082620P318,PUT,SPY Aug 26 2020 318 Put (Weekly),OPR,6.25,6.31,6.49,6.28,50,19,50X19,0,6.49,5.24,0.0,5.6,179,,1595965982603,1595967299891,0.89,20.996,-0.426,0.02,-0.133,0.361,-0.118,35,6.49,6.28,29.0,,318.0,1598472000000,29,S,1598486400000,100.0, ,,,15.89,0.68,12.14,False,False,False
SPY_082620P319,PUT,SPY Aug 26 2020 319 Put (Weekly),OPR,6.57,6.64,6.8,6.61,50,69,50X69,0,6.8,6.01,0.0,5.89,184,,1595965880396,1595967299891,0.92,20.622,-0.446,0.021,-0.132,0.364,-0.123,4,6.8,6.605,29.0,,319.0,1598472000000,29,S,1598486400000,100.0, ,,,15.55,0.72,12.23,False,False,False
SPY_082620P320,PUT,SPY Aug 26 2020 320 Put (Weekly),OPR,6.91,6.98,6.91,6.95,69,69,69X69,0,6.91,6.48,0.0,6.19,88,,1595965781827,1595967299891,0.72,20.236,-0.467,0.021,-0.13,0.366,-0.129,74,6.91,6.945,29.0,,320.0,1598472000000,29,S,1598486400000,100.0, ,,,11.63,0.75,12.2,False,False,False
SPY_082620P321,PUT,SPY Aug 26 2020 321 Put (Weekly),OPR,7.27,7.35,7.04,7.31,69,69,69X69,0,7.04,7.04,0.0,6.51,1,,1595965603565,1595967299891,0.53,19.863,-0.489,0.022,-0.129,0.367,-0.135,70,7.04,7.31,29.0,,321.0,1598472000000,29,S,1598486400000,100.0, ,,,8.14,0.8,12.29,False,False,False
SPY_082620P322,PUT,SPY Aug 26 2020 322 Put (Weekly),OPR,7.66,7.73,7.63,7.7,18,18,18X18,0,7.79,6.54,0.0,6.85,116,,1595965781826,1595967299859,0.78,19.487,-0.511,0.022,-0.127,0.367,-0.141,18,6.8,7.695,29.0,,322.0,1598472000000,29,S,1598486400000,100.0, ,,,11.39,0.85,12.34,True,False,False
SPY_082620P323,PUT,SPY Aug 26 2020 323 Put (Weekly),OPR,8.06,8.13,7.82,8.1,57,40,57X40,0,8.1,7.08,0.0,7.22,79,,1595965603565,1595967299891,0.61,19.089,-0.535,0.023,-0.124,0.365,-0.148,32,5.99,8.095,29.0,,323.0,1598472000000,29,S,1598486400000,100.0, ,,,8.39,0.88,12.2,True,False,False
SPY_082620P324,PUT,SPY Aug 26 2020 324 Put (Weekly),OPR,8.49,8.57,7.45,8.53,16,56,16X56,0,8.06,7.45,0.0,7.6,12,,1595951163857,1595967299840,-0.15,18.723,-0.558,0.023,-0.121,0.363,-0.154,19,4.62,8.53,29.0,,324.0,1598472000000,29,S,1598486400000,100.0, ,,,-1.94,0.93,12.27,True,False,False
SPY_082620P325,PUT,SPY Aug 26 2020 325 Put (Weekly),OPR,8.94,9.01,9.17,8.98,56,40,56X40,0,9.17,7.91,0.0,8.01,51,,1595966213831,1595967299891,1.16,18.315,-0.583,0.023,-0.118,0.359,-0.161,132,5.34,8.975,29.0,,325.0,1598472000000,29,S,1598486400000,100.0, ,,,14.51,0.97,12.08,True,False,False
SPY_082620P326,PUT,SPY Aug 26 2020 326 Put (Weekly),OPR,9.42,9.49,10.51,9.46,55,40,55X40,0,0.0,0.0,0.0,8.44,0,,1595620696701,1595967299891,2.07,17.931,-0.609,0.023,-0.114,0.353,-0.168,39,5.68,9.455,29.0,,326.0,1598472000000,29,S,1598486400000,100.0, ,,,24.55,1.02,12.05,True,False,False
SPY_082820P317,PUT,SPY Aug 28 2020 317 Put (Weekly),OPR,6.33,6.37,6.4,6.35,85,8,85X8,0,6.4,5.35,0.0,5.72,56,,1595966072151,1595967299952,0.69,21.68,-0.411,0.019,-0.131,0.37,-0.121,1139,6.4,6.35,29.0,,317.0,1598644800000,31,S,1598659200000,100.0, ,,,11.99,0.63,11.11,False,False,False
SPY_082820P318,PUT,SPY Aug 28 2020 318 Put (Weekly),OPR,6.63,6.69,6.75,6.66,107,119,107X119,0,6.75,5.66,0.0,5.99,79,,1595966167022,1595967299890,0.76,21.315,-0.429,0.019,-0.131,0.373,-0.127,434,6.75,6.66,29.0,,318.0,1598644800000,31,S,1598659200000,100.0, ,,,12.78,0.67,11.28,False,False,False
SPY_082820P319,PUT,SPY Aug 28 2020 319 Put (Weekly),OPR,6.96,7.01,7.09,6.99,83,50,83X50,0,7.09,6.11,0.0,6.28,40,,1595966036515,1595967299985,0.81,20.943,-0.448,0.02,-0.13,0.376,-0.132,419,7.09,6.985,29.0,,319.0,1598644800000,31,S,1598659200000,100.0, ,,,12.99,0.71,11.31,False,False,False
SPY_082820P320,PUT,SPY Aug 28 2020 320 Put (Weekly),OPR,7.3,7.35,7.35,7.32,82,7,82X7,0,7.52,6.25,0.0,6.59,309,,1595966906063,1595967299865,0.76,20.563,-0.468,0.02,-0.128,0.378,-0.138,4808,7.35,7.325,29.0,,320.0,1598644800000,31,S,1598659200000,100.0, ,,,11.62,0.74,11.24,False,False,False
SPY_082820P321,PUT,SPY Aug 28 2020 321 Put (Weekly),OPR,7.66,7.71,7.9,7.69,81,5,81X5,0,7.9,6.57,0.0,6.91,105,,1595965998821,1595967299865,1.0,20.184,-0.489,0.021,-0.127,0.379,-0.144,600,7.9,7.685,29.0,,321.0,1598644800000,31,S,1598659200000,100.0, ,,,14.41,0.78,11.3,False,False,False
SPY_082820P322,PUT,SPY Aug 28 2020 322 Put (Weekly),OPR,8.04,8.1,8.2,8.07,81,78,81X78,0,8.27,6.9,0.0,7.24,238,,1595966396197,1595967299952,0.95,19.818,-0.51,0.021,-0.125,0.379,-0.151,788,7.37,8.07,29.0,,322.0,1598644800000,31,S,1598659200000,100.0, ,,,13.18,0.83,11.39,True,False,False
SPY_082820P323,PUT,SPY Aug 28 2020 323 Put (Weekly),OPR,8.43,8.5,8.44,8.47,50,42,50X42,0,8.55,7.26,0.0,7.61,441,,1595965798403,1595967299890,0.83,19.421,-0.532,0.021,-0.122,0.378,-0.157,1650,6.61,8.465,29.0,,323.0,1598644800000,31,S,1598659200000,100.0, ,,,10.98,0.86,11.31,True,False,False
SPY_082820P324,PUT,SPY Aug 28 2020 324 Put (Weekly),OPR,8.86,8.93,8.64,8.9,16,42,16X42,0,8.9,7.6,0.0,7.99,343,,1595965241378,1595967299861,0.65,19.058,-0.555,0.022,-0.12,0.375,-0.164,798,5.81,8.895,29.0,,324.0,1598644800000,31,S,1598659200000,100.0, ,,,8.13,0.9,11.33,True,False,False
SPY_082820P325,PUT,SPY Aug 28 2020 325 Put (Weekly),OPR,9.3,9.37,9.44,9.34,77,76,77X76,0,9.44,7.99,0.0,8.4,43,,1595965810046,1595967299890,1.04,18.657,-0.579,0.022,-0.117,0.371,-0.171,583,5.61,9.335,29.0,,325.0,1598644800000,31,S,1598659200000,100.0, ,,,12.44,0.94,11.19,True,False,False
SPY_082820P326,PUT,SPY Aug 28 2020 326 Put (Weekly),OPR,9.77,9.85,10.02,9.81,50,86,50X86,0,10.02,9.71,0.0,8.83,7,,1595966275316,1595967299861,1.19,18.284,-0.603,0.022,-0.113,0.366,-0.178,700,5.19,9.81,29.0,,326.0,1598644800000,31,S,1598659200000,100.0, ,,,13.53,0.98,11.16,True,False,False
SPY_083120P317,PUT,SPY Aug 31 2020 317 Put,OPR,6.58,6.63,6.66,6.61,118,15,118X15,0,6.7,5.75,0.0,5.97,14,,1595966510305,1595967299842,0.69,21.342,-0.413,0.018,-0.124,0.387,-0.134,28,6.66,6.605,29.0,,317.0,1598904000000,34,R,1598918400000,100.0, ,,,11.65,0.64,10.73,False,False,False
SPY_083120P318,PUT,SPY Aug 31 2020 318 Put,OPR,6.89,6.94,7.1,6.92,112,15,112X15,0,7.1,6.04,0.0,6.24,13,,1595965956487,1595967299842,0.86,20.985,-0.431,0.019,-0.123,0.39,-0.139,94,7.1,6.915,29.0,,318.0,1598904000000,34,R,1598918400000,100.0, ,,,13.69,0.67,10.73,False,False,False
SPY_083120P319,PUT,SPY Aug 31 2020 319 Put,OPR,7.22,7.27,7.25,7.24,82,65,82X65,0,7.25,6.2,0.0,6.53,16,,1595965800061,1595967299843,0.71,20.636,-0.45,0.019,-0.123,0.393,-0.145,3,7.25,7.245,29.0,,319.0,1598904000000,34,R,1598918400000,100.0, ,,,10.94,0.71,10.86,False,False,False
SPY_083120P320,PUT,SPY Aug 31 2020 320 Put,OPR,7.56,7.62,7.69,7.59,93,65,93X65,0,7.8,6.5,0.0,6.84,71,,1595966522400,1595967299953,0.85,20.28,-0.469,0.02,-0.121,0.395,-0.152,201,7.69,7.59,29.0,,320.0,1598904000000,34,R,1598918400000,100.0, ,,,12.34,0.75,10.88,False,False,False
SPY_083120P321,PUT,SPY Aug 31 2020 321 Put,OPR,7.92,7.98,8.07,7.95,93,64,93X64,0,8.07,7.13,0.0,7.16,9,,1595965929844,1595967299842,0.9,19.914,-0.489,0.02,-0.12,0.396,-0.158,4,8.07,7.95,29.0,,321.0,1598904000000,34,R,1598918400000,100.0, ,,,12.63,0.79,10.96,False,False,False
